Bandit,Reward,Algorithm
0,3.972198715174065,Thompson Sampling
1,5.7270831629460535,Thompson Sampling
2,4.125288661825579,Thompson Sampling
3,6.1480633010645915,Thompson Sampling
0,5.469424757940166,Thompson Sampling
1,2.6454356929932104,Thompson Sampling
2,5.154334949258503,Thompson Sampling
3,5.052088458818825,Thompson Sampling
0,2.7515046588273213,Thompson Sampling
1,4.858786307979631,Thompson Sampling
2,3.169247829527508,Thompson Sampling
3,3.3309391030695954,Thompson Sampling
0,3.7329916520135695,Thompson Sampling
1,4.022537759813856,Thompson Sampling
2,4.339847874819544,Thompson Sampling
3,3.9554809966415845,Thompson Sampling
0,4.8523526766990495,Thompson Sampling
1,3.9846413438469805,Thompson Sampling
2,1.9746346449993024,Thompson Sampling
3,4.232127552229576,Thompson Sampling
0,4.169703739494807,Thompson Sampling
1,3.00595031850197,Thompson Sampling
2,4.196845549091929,Thompson Sampling
3,4.653503238705462,Thompson Sampling
0,5.254698703908533,Thompson Sampling
1,4.417004034158295,Thompson Sampling
2,4.541358894048662,Thompson Sampling
3,4.566186308999814,Thompson Sampling
0,4.830658037094301,Thompson Sampling
1,2.649823269078949,Thompson Sampling
2,3.197545603526085,Thompson Sampling
3,4.490987530142913,Thompson Sampling
0,3.6110986625112713,Thompson Sampling
1,3.76349322210795,Thompson Sampling
2,3.749441827635418,Thompson Sampling
3,3.3937103479061697,Thompson Sampling
0,3.4629673147348035,Thompson Sampling
1,3.0782691756179137,Thompson Sampling
2,4.262863610274702,Thompson Sampling
3,6.784173134434971,Thompson Sampling
0,3.0754795360862075,Thompson Sampling
1,2.21643303577102,Thompson Sampling
2,3.5795733457633903,Thompson Sampling
3,3.1475710320488006,Thompson Sampling
0,4.113470118794896,Thompson Sampling
1,3.675992225268721,Thompson Sampling
2,5.268813339199098,Thompson Sampling
3,3.427403624312353,Thompson Sampling
0,3.684380534229914,Thompson Sampling
1,4.730872453492668,Thompson Sampling
2,4.153644151743494,Thompson Sampling
3,4.178846130198548,Thompson Sampling
0,3.544576629296194,Thompson Sampling
1,2.4607020648064126,Thompson Sampling
2,2.25250690313941,Thompson Sampling
3,4.542190356632736,Thompson Sampling
0,3.825444424050293,Thompson Sampling
1,3.430000831202778,Thompson Sampling
2,1.9453531092400707,Thompson Sampling
3,2.917324009671587,Thompson Sampling
0,0.5723316782241112,Thompson Sampling
1,4.508060977787419,Thompson Sampling
2,3.033999063528011,Thompson Sampling
3,4.776205752820835,Thompson Sampling
0,4.553175037489146,Thompson Sampling
1,2.4740516722915546,Thompson Sampling
2,2.9031636384051733,Thompson Sampling
3,5.935673309565164,Thompson Sampling
0,3.1698702117797506,Thompson Sampling
1,4.0295515984441845,Thompson Sampling
2,4.983763941268016,Thompson Sampling
3,6.152337961973449,Thompson Sampling
0,5.099029405537859,Thompson Sampling
1,3.0687530817582824,Thompson Sampling
2,2.388177648382329,Thompson Sampling
3,3.8391455300966983,Thompson Sampling
0,4.498970408516688,Thompson Sampling
1,4.421498894056487,Thompson Sampling
2,3.859698660065109,Thompson Sampling
3,5.680402043942758,Thompson Sampling
0,2.6923111912599897,Thompson Sampling
1,3.2290819175019756,Thompson Sampling
2,4.399350865717377,Thompson Sampling
3,4.435623496705,Thompson Sampling
0,2.7422182340690107,Thompson Sampling
1,4.901713319065399,Thompson Sampling
2,3.6286087642085176,Thompson Sampling
3,4.200566057817614,Thompson Sampling
0,5.381761821533037,Thompson Sampling
1,4.545359126027768,Thompson Sampling
2,3.0037216911797597,Thompson Sampling
3,5.3178424208222195,Thompson Sampling
0,3.909147468950685,Thompson Sampling
1,4.393995747560144,Thompson Sampling
2,3.7090001870023137,Thompson Sampling
3,2.6013891825782416,Thompson Sampling
0,5.286927216315634,Thompson Sampling
1,5.198871021783331,Thompson Sampling
2,5.226675531008382,Thompson Sampling
3,3.772431751554024,Thompson Sampling
0,3.27408373293512,Thompson Sampling
1,3.9472273485686875,Thompson Sampling
2,2.1201379853297118,Thompson Sampling
3,5.117213526394857,Thompson Sampling
0,3.3698908794521847,Thompson Sampling
1,5.129716180262266,Thompson Sampling
2,3.0856808428970504,Thompson Sampling
3,4.621622907462121,Thompson Sampling
0,4.133404150911271,Thompson Sampling
1,3.448615067050697,Thompson Sampling
2,6.473385964186523,Thompson Sampling
3,1.6492662608472726,Thompson Sampling
0,3.029179900753797,Thompson Sampling
1,2.8943757406629214,Thompson Sampling
2,5.001738734342083,Thompson Sampling
3,4.101259178850998,Thompson Sampling
0,2.9527178817758415,Thompson Sampling
1,3.145925010846876,Thompson Sampling
2,7.083524113601198,Thompson Sampling
3,3.658486327233738,Thompson Sampling
0,4.941097134675952,Thompson Sampling
1,5.126515335178692,Thompson Sampling
2,4.733323471057526,Thompson Sampling
3,2.244467059921041,Thompson Sampling
0,3.370089006775121,Thompson Sampling
1,2.9021289892396362,Thompson Sampling
2,3.756355986524948,Thompson Sampling
3,4.888990895955523,Thompson Sampling
0,3.3254942108958576,Thompson Sampling
1,2.6175268945926584,Thompson Sampling
2,5.726508000519283,Thompson Sampling
3,3.8518874769319087,Thompson Sampling
0,4.570521835775916,Thompson Sampling
1,2.7422537363859245,Thompson Sampling
2,7.355768508336837,Thompson Sampling
3,3.792275061713478,Thompson Sampling
0,3.9355541208229314,Thompson Sampling
1,3.842361940521352,Thompson Sampling
2,4.101840066705006,Thompson Sampling
3,3.2256322725883635,Thompson Sampling
0,4.902702996529008,Thompson Sampling
1,3.191318315680407,Thompson Sampling
2,4.767936490216352,Thompson Sampling
3,3.883029666465154,Thompson Sampling
0,4.362535855325105,Thompson Sampling
1,4.933182316443286,Thompson Sampling
2,4.084749106289785,Thompson Sampling
3,4.300438700765508,Thompson Sampling
0,4.081093619951001,Thompson Sampling
1,3.926513206030804,Thompson Sampling
2,2.9123016190327986,Thompson Sampling
3,4.337256267653551,Thompson Sampling
0,3.714212471774015,Thompson Sampling
1,3.783734992971268,Thompson Sampling
2,3.688818825220714,Thompson Sampling
3,5.3114873339155,Thompson Sampling
0,1.9324706910811003,Thompson Sampling
1,5.302376234313856,Thompson Sampling
2,3.468336022431126,Thompson Sampling
3,3.076163468568468,Thompson Sampling
0,2.774628232791552,Thompson Sampling
1,4.906856889366752,Thompson Sampling
2,4.7166216164312855,Thompson Sampling
3,3.9840433948165175,Thompson Sampling
0,4.956926343745246,Thompson Sampling
1,3.659498571017943,Thompson Sampling
2,3.0440526999300452,Thompson Sampling
3,3.5955107598642257,Thompson Sampling
0,3.8934168377625844,Thompson Sampling
1,2.559838034470331,Thompson Sampling
2,4.792120605513725,Thompson Sampling
3,2.497631980777954,Thompson Sampling
0,2.7462885769483902,Thompson Sampling
1,2.2377077329348607,Thompson Sampling
2,3.130121635862881,Thompson Sampling
3,5.474241146518855,Thompson Sampling
0,5.561651987873271,Thompson Sampling
1,2.7824505240602857,Thompson Sampling
2,5.38307750629076,Thompson Sampling
3,4.594751679292173,Thompson Sampling
0,3.397726067159103,Thompson Sampling
1,5.381874161517514,Thompson Sampling
2,4.361014492135818,Thompson Sampling
3,2.7808829988983854,Thompson Sampling
0,3.5441158815079556,Thompson Sampling
1,4.275189525172949,Thompson Sampling
2,3.6251090456214663,Thompson Sampling
3,2.80849150522319,Thompson Sampling
0,6.486417906330032,Thompson Sampling
1,3.902602192200447,Thompson Sampling
2,4.795935587856201,Thompson Sampling
3,3.3649409090410707,Thompson Sampling
0,4.211230365513203,Thompson Sampling
1,3.4615978094756192,Thompson Sampling
2,3.946890252754305,Thompson Sampling
3,4.537061960577628,Thompson Sampling
0,3.3933306629167657,Thompson Sampling
1,4.854798946364003,Thompson Sampling
2,4.81773258784061,Thompson Sampling
3,4.724183555543869,Thompson Sampling
0,2.9281796441585293,Thompson Sampling
1,3.54651421426154,Thompson Sampling
2,3.5150014220681673,Thompson Sampling
3,2.898884776369787,Thompson Sampling
0,4.371590526960005,Thompson Sampling
1,2.713499450804017,Thompson Sampling
2,4.216035387235144,Thompson Sampling
3,2.844336674192507,Thompson Sampling
0,2.9618550457262973,Thompson Sampling
1,1.6413568486901902,Thompson Sampling
2,4.593873651159286,Thompson Sampling
3,4.0813821978236255,Thompson Sampling
0,5.120781525450958,Thompson Sampling
1,6.102468656602836,Thompson Sampling
2,2.7025483148324767,Thompson Sampling
3,2.2294607553040775,Thompson Sampling
0,3.6324188487653264,Thompson Sampling
1,3.7283051743586544,Thompson Sampling
2,3.242360061483347,Thompson Sampling
3,2.375618990785412,Thompson Sampling
0,3.3445313547175584,Thompson Sampling
1,2.2322656452915774,Thompson Sampling
2,3.2140339158203863,Thompson Sampling
3,4.734006288771924,Thompson Sampling
0,4.034379804684679,Thompson Sampling
1,4.541791982622258,Thompson Sampling
2,6.841014030367874,Thompson Sampling
3,3.7224027436141425,Thompson Sampling
0,4.759147666482162,Thompson Sampling
1,5.766433255963489,Thompson Sampling
2,4.560336022247544,Thompson Sampling
3,5.03672228326749,Thompson Sampling
0,3.5227396818519683,Thompson Sampling
1,3.1402303206764675,Thompson Sampling
2,3.1118552208454715,Thompson Sampling
3,2.724594969538227,Thompson Sampling
0,2.316517225304596,Thompson Sampling
1,4.90914052610019,Thompson Sampling
2,3.4265284916118626,Thompson Sampling
3,1.5548086924590643,Thompson Sampling
0,4.089419882289218,Thompson Sampling
1,4.600965683908571,Thompson Sampling
2,4.158492287225138,Thompson Sampling
3,4.479911488666649,Thompson Sampling
0,6.041737289952134,Thompson Sampling
1,6.218417036625509,Thompson Sampling
2,3.294083877431306,Thompson Sampling
3,3.186716986896257,Thompson Sampling
0,2.9463168317059543,Thompson Sampling
1,4.496628683614702,Thompson Sampling
2,1.5795065512018711,Thompson Sampling
3,3.1100119108699773,Thompson Sampling
0,4.699575283533777,Thompson Sampling
1,4.4686216108907795,Thompson Sampling
2,4.6066022054514475,Thompson Sampling
3,3.034738261867317,Thompson Sampling
0,3.9620816497354845,Thompson Sampling
1,2.6853319841551473,Thompson Sampling
2,3.649964520669689,Thompson Sampling
3,4.897215709561663,Thompson Sampling
0,4.303505953537007,Thompson Sampling
1,4.628864709364316,Thompson Sampling
2,2.7924719808142218,Thompson Sampling
3,2.05338285521439,Thompson Sampling
0,4.411385721660373,Thompson Sampling
1,4.324678163849841,Thompson Sampling
2,4.239725671705535,Thompson Sampling
3,3.732283975047364,Thompson Sampling
0,4.049393896790542,Thompson Sampling
1,1.846736603338257,Thompson Sampling
2,4.112934999090713,Thompson Sampling
3,2.700068870014978,Thompson Sampling
0,2.6376028686456467,Thompson Sampling
1,2.0538930662892856,Thompson Sampling
2,4.19016111039856,Thompson Sampling
3,5.096957045721905,Thompson Sampling
0,5.978875739258758,Thompson Sampling
1,3.7847019765874697,Thompson Sampling
2,3.650469751985332,Thompson Sampling
3,2.7093871065523323,Thompson Sampling
0,4.798621610996642,Thompson Sampling
1,5.4371214471409015,Thompson Sampling
2,3.268140856565551,Thompson Sampling
3,3.090296992433613,Thompson Sampling
0,4.9104273799349585,Thompson Sampling
1,5.223281581360405,Thompson Sampling
2,4.793331895740696,Thompson Sampling
3,4.688116915029247,Thompson Sampling
0,4.339900824594527,Thompson Sampling
1,3.797538281535584,Thompson Sampling
2,4.512826159121493,Thompson Sampling
3,3.4851720711392438,Thompson Sampling
0,3.797319173221034,Thompson Sampling
1,6.263884649585333,Thompson Sampling
2,1.5832686390171102,Thompson Sampling
3,4.2307320291074895,Thompson Sampling
0,4.532962604591626,Thompson Sampling
1,3.454519693213058,Thompson Sampling
2,4.925808921541539,Thompson Sampling
3,6.227507032181537,Thompson Sampling
0,2.3606721294798803,Thompson Sampling
1,5.3092422335348335,Thompson Sampling
2,4.322225641713789,Thompson Sampling
3,3.6628607525670303,Thompson Sampling
0,3.2488920120669373,Thompson Sampling
1,5.675610982825136,Thompson Sampling
2,3.633584200370086,Thompson Sampling
3,5.363035436118554,Thompson Sampling
0,4.157126986506573,Thompson Sampling
1,5.871277096977273,Thompson Sampling
2,4.415802358656438,Thompson Sampling
3,3.8716733941195196,Thompson Sampling
0,4.8372886339022685,Thompson Sampling
1,4.014667578947406,Thompson Sampling
2,3.921361975494893,Thompson Sampling
3,4.8598982769675825,Thompson Sampling
0,4.344161749926718,Thompson Sampling
1,3.23459924175092,Thompson Sampling
2,2.531129392822895,Thompson Sampling
3,3.475443704386262,Thompson Sampling
0,3.3765989964704044,Thompson Sampling
1,4.646644377857465,Thompson Sampling
2,4.139643994182955,Thompson Sampling
3,3.6678931901663865,Thompson Sampling
0,3.7812389492140692,Thompson Sampling
1,3.745377609865101,Thompson Sampling
2,3.7156798991748397,Thompson Sampling
3,3.977214755090809,Thompson Sampling
0,4.494702013709243,Thompson Sampling
1,4.378227102576308,Thompson Sampling
2,5.355063106826558,Thompson Sampling
3,5.041375273683983,Thompson Sampling
0,4.177287123918907,Thompson Sampling
1,2.6165631344461113,Thompson Sampling
2,4.498023066183919,Thompson Sampling
3,5.500541755525884,Thompson Sampling
0,3.531092511231104,Thompson Sampling
1,4.149708630290221,Thompson Sampling
2,3.882172385025043,Thompson Sampling
3,4.597741180242319,Thompson Sampling
0,5.094225014037823,Thompson Sampling
1,4.618055848990062,Thompson Sampling
2,4.043778959926316,Thompson Sampling
3,5.989814974303045,Thompson Sampling
0,4.972915048870375,Thompson Sampling
1,2.358797276743006,Thompson Sampling
2,3.133673500152173,Thompson Sampling
3,4.942567289632546,Thompson Sampling
0,2.6257787040988187,Thompson Sampling
1,2.656448402770809,Thompson Sampling
2,4.96979199222881,Thompson Sampling
3,4.071370164249355,Thompson Sampling
0,3.7167599572580183,Thompson Sampling
1,4.1843206052855555,Thompson Sampling
2,4.963179323857036,Thompson Sampling
3,2.030543322807974,Thompson Sampling
0,2.976931774469869,Thompson Sampling
1,4.700592484908299,Thompson Sampling
2,3.2150281231807423,Thompson Sampling
3,4.578650682251566,Thompson Sampling
0,3.679217449856769,Thompson Sampling
1,4.2003272477417015,Thompson Sampling
2,4.807908190099733,Thompson Sampling
3,4.046657344744901,Thompson Sampling
0,4.051515605271401,Thompson Sampling
1,5.3646133656830255,Thompson Sampling
2,4.694276044850386,Thompson Sampling
3,4.167375367276521,Thompson Sampling
0,5.438808475267752,Thompson Sampling
1,3.7864851804296378,Thompson Sampling
2,4.030629292557425,Thompson Sampling
3,2.8864531263570896,Thompson Sampling
0,4.598711507491563,Thompson Sampling
1,5.513433577272885,Thompson Sampling
2,5.503623361965432,Thompson Sampling
3,3.5121925702229286,Thompson Sampling
0,5.41517210284435,Thompson Sampling
1,4.52376412766658,Thompson Sampling
2,3.280036076993304,Thompson Sampling
3,2.645598106332633,Thompson Sampling
0,4.773067873122828,Thompson Sampling
1,3.347645470438069,Thompson Sampling
2,2.383907309773063,Thompson Sampling
3,4.560564827625182,Thompson Sampling
0,3.9475189550485195,Thompson Sampling
1,2.74198584158344,Thompson Sampling
2,1.3596100329098584,Thompson Sampling
3,3.895906965652172,Thompson Sampling
0,3.1666346255884426,Thompson Sampling
1,2.756892406731865,Thompson Sampling
2,6.787481741346031,Thompson Sampling
3,5.054656572726643,Thompson Sampling
0,3.121879979302999,Thompson Sampling
1,3.647273471682573,Thompson Sampling
2,4.352867416903716,Thompson Sampling
3,3.627219937843795,Thompson Sampling
0,5.45849587607504,Thompson Sampling
1,4.881330064088965,Thompson Sampling
2,2.985534907354511,Thompson Sampling
3,4.7560779236538,Thompson Sampling
0,3.5892539598842306,Thompson Sampling
1,2.3928318080592335,Thompson Sampling
2,5.268645525442118,Thompson Sampling
3,3.794880767303422,Thompson Sampling
0,3.8008715191254465,Thompson Sampling
1,4.118029849281745,Thompson Sampling
2,6.076218775310505,Thompson Sampling
3,3.7968159297046244,Thompson Sampling
0,3.7022238646377246,Thompson Sampling
1,4.964865020364918,Thompson Sampling
2,2.6485541650557267,Thompson Sampling
3,3.432613296957448,Thompson Sampling
0,4.490245404558509,Thompson Sampling
1,3.8867538781555266,Thompson Sampling
2,4.197553394408341,Thompson Sampling
3,4.135216913676209,Thompson Sampling
0,4.5704084881443,Thompson Sampling
1,5.126708748417264,Thompson Sampling
2,6.5790892528537785,Thompson Sampling
3,3.4614311046733333,Thompson Sampling
0,3.4867743904254587,Thompson Sampling
1,5.626563756501812,Thompson Sampling
2,4.895599522968607,Thompson Sampling
3,2.542096986210927,Thompson Sampling
0,3.596420475040857,Thompson Sampling
1,3.6803083507609715,Thompson Sampling
2,4.789022413056394,Thompson Sampling
3,2.7866919688255707,Thompson Sampling
0,4.595417618726415,Thompson Sampling
1,3.409441096358605,Thompson Sampling
2,4.271172535822846,Thompson Sampling
3,6.7956834464252225,Thompson Sampling
0,4.7509488995779865,Thompson Sampling
1,5.296629931391736,Thompson Sampling
2,2.883671980031836,Thompson Sampling
3,4.205454987802875,Thompson Sampling
0,2.546129069571859,Thompson Sampling
1,4.968003711143136,Thompson Sampling
2,4.034195530679169,Thompson Sampling
3,4.711365380812097,Thompson Sampling
0,4.373308350585945,Thompson Sampling
1,3.6622796871947174,Thompson Sampling
2,4.64449089576056,Thompson Sampling
3,5.319856638692762,Thompson Sampling
0,3.629053041894789,Thompson Sampling
1,3.846359747929678,Thompson Sampling
2,3.268973106736829,Thompson Sampling
3,4.306141200003085,Thompson Sampling
0,2.7291256712706593,Thompson Sampling
1,3.832657099041445,Thompson Sampling
2,2.8356581502213496,Thompson Sampling
3,2.1910567522619253,Thompson Sampling
0,4.399176680893598,Thompson Sampling
1,3.4659955505969804,Thompson Sampling
2,4.139658555827659,Thompson Sampling
3,2.853813703995114,Thompson Sampling
0,5.202817670772935,Thompson Sampling
1,3.8175914670961957,Thompson Sampling
2,4.084370483719115,Thompson Sampling
3,5.940201074119047,Thompson Sampling
0,3.0818998937603683,Thompson Sampling
1,3.261411768589715,Thompson Sampling
2,5.81156279334005,Thompson Sampling
3,2.864844667716773,Thompson Sampling
0,5.478975123643239,Thompson Sampling
1,2.8019648192439535,Thompson Sampling
2,3.9741257504154515,Thompson Sampling
3,4.4379738389268075,Thompson Sampling
0,5.102733219945508,Thompson Sampling
1,3.3518232644464896,Thompson Sampling
2,3.25913094976965,Thompson Sampling
3,3.421338399980923,Thompson Sampling
0,2.8579291715811195,Thompson Sampling
1,3.571957728700203,Thompson Sampling
2,5.243874602575428,Thompson Sampling
3,2.529318101842673,Thompson Sampling
0,3.3247557839535213,Thompson Sampling
1,3.531169108494476,Thompson Sampling
2,4.734997643383744,Thompson Sampling
3,2.746991730723235,Thompson Sampling
0,3.410838965123916,Thompson Sampling
1,3.893762643557886,Thompson Sampling
2,3.562573715793742,Thompson Sampling
3,2.9010771378211917,Thompson Sampling
0,3.658917596748592,Thompson Sampling
1,4.992333113967313,Thompson Sampling
2,2.3663973563078997,Thompson Sampling
3,5.009304515830561,Thompson Sampling
0,3.915567064883504,Thompson Sampling
1,3.711036701180912,Thompson Sampling
2,3.709515534927078,Thompson Sampling
3,2.5584373133100335,Thompson Sampling
0,5.9037415241930695,Thompson Sampling
1,5.276438286137898,Thompson Sampling
2,2.978108598837169,Thompson Sampling
3,3.081727316672081,Thompson Sampling
0,4.567963580005886,Thompson Sampling
1,4.247059451282947,Thompson Sampling
2,5.184314300024851,Thompson Sampling
3,3.2513190698225007,Thompson Sampling
0,4.7398184698129135,Thompson Sampling
1,3.6789788996806774,Thompson Sampling
2,4.4579953862304915,Thompson Sampling
3,3.3864898119867295,Thompson Sampling
0,3.401946598181877,Thompson Sampling
1,3.3553673771991073,Thompson Sampling
2,3.736491430981834,Thompson Sampling
3,3.634856436820778,Thompson Sampling
0,4.880251062325476,Thompson Sampling
1,1.7070484942927124,Thompson Sampling
2,3.861254808608204,Thompson Sampling
3,3.9081766160225824,Thompson Sampling
0,4.496997194650747,Thompson Sampling
1,5.415856756449109,Thompson Sampling
2,3.423266988016519,Thompson Sampling
3,3.608627983770339,Thompson Sampling
0,2.567159464301989,Thompson Sampling
1,4.125498837697982,Thompson Sampling
2,4.255296506225386,Thompson Sampling
3,2.585172209058597,Thompson Sampling
0,4.946310920966032,Thompson Sampling
1,3.3649018900900356,Thompson Sampling
2,6.5948476285746676,Thompson Sampling
3,5.115222127734036,Thompson Sampling
0,3.85916875872114,Thompson Sampling
1,3.6164832320398914,Thompson Sampling
2,4.500881363090333,Thompson Sampling
3,4.2678626593001425,Thompson Sampling
0,3.0403794325866413,Thompson Sampling
1,4.4649372894459605,Thompson Sampling
2,4.82564800821074,Thompson Sampling
3,3.55783803710614,Thompson Sampling
0,1.9781770267555148,Thompson Sampling
1,3.504546801417314,Thompson Sampling
2,4.6705398307450405,Thompson Sampling
3,4.931927714848651,Thompson Sampling
0,4.500153658321809,Thompson Sampling
1,2.215950497347141,Thompson Sampling
2,4.908715583668382,Thompson Sampling
3,1.8962091796923963,Thompson Sampling
0,3.8453519132392877,Thompson Sampling
1,4.166717900615005,Thompson Sampling
2,5.268098080738254,Thompson Sampling
3,4.6358039036510945,Thompson Sampling
0,4.043819375136095,Thompson Sampling
1,5.591680976212851,Thompson Sampling
2,4.260189023192077,Thompson Sampling
3,4.2925139842623805,Thompson Sampling
0,4.5932981921702005,Thompson Sampling
1,3.3566675650059232,Thompson Sampling
2,4.764894450155091,Thompson Sampling
3,2.388566153080826,Thompson Sampling
0,5.883344817880378,Thompson Sampling
1,6.146273140425315,Thompson Sampling
2,3.293646255038713,Thompson Sampling
3,3.4250196253355,Thompson Sampling
0,6.4648397389398955,Thompson Sampling
1,4.749721869589115,Thompson Sampling
2,1.9586079961645844,Thompson Sampling
3,5.057207484097544,Thompson Sampling
0,4.960873680642278,Thompson Sampling
1,3.9196121947819216,Thompson Sampling
2,4.552146436411813,Thompson Sampling
3,4.423942198186367,Thompson Sampling
0,4.082076061080816,Thompson Sampling
1,4.27789047156063,Thompson Sampling
2,3.2937788739598037,Thompson Sampling
3,2.422163357257784,Thompson Sampling
0,4.202587576893397,Thompson Sampling
1,4.807268457314368,Thompson Sampling
2,3.9076309579792903,Thompson Sampling
3,5.351314416640615,Thompson Sampling
0,3.39178045175341,Thompson Sampling
1,3.8585793800359816,Thompson Sampling
2,4.807080504353443,Thompson Sampling
3,4.647831132837478,Thompson Sampling
0,4.149406201821843,Thompson Sampling
1,2.1968949772822777,Thompson Sampling
2,4.980968888234557,Thompson Sampling
3,4.331609182134718,Thompson Sampling
0,4.704412525147186,Thompson Sampling
1,4.454476912868698,Thompson Sampling
2,2.6135134128113737,Thompson Sampling
3,5.0405585006688955,Thompson Sampling
0,4.7536428142793286,Thompson Sampling
1,4.965228043117165,Thompson Sampling
2,4.004629948158709,Thompson Sampling
3,5.939479467790531,Thompson Sampling
0,3.228208578667698,Thompson Sampling
1,3.17731765389575,Thompson Sampling
2,3.1297587721521833,Thompson Sampling
3,5.840251785324845,Thompson Sampling
0,5.6915178201100645,Thompson Sampling
1,4.522852924412385,Thompson Sampling
2,4.584306507272321,Thompson Sampling
3,2.5275581281708526,Thompson Sampling
0,3.4265847723563536,Thompson Sampling
1,4.206067056268548,Thompson Sampling
2,2.8699968246575356,Thompson Sampling
3,4.535068999671225,Thompson Sampling
0,6.73183166950219,Thompson Sampling
1,5.950377412033489,Thompson Sampling
2,5.061711686216048,Thompson Sampling
3,3.5015347032427053,Thompson Sampling
0,3.5136235531816475,Thompson Sampling
1,4.630371274248125,Thompson Sampling
2,4.19913122976289,Thompson Sampling
3,5.610943568425018,Thompson Sampling
0,4.675977399283742,Thompson Sampling
1,3.964648564004117,Thompson Sampling
2,5.0111919664107845,Thompson Sampling
3,2.762080460344525,Thompson Sampling
0,4.063517441028692,Thompson Sampling
1,4.888788680605935,Thompson Sampling
2,6.4961354181568725,Thompson Sampling
3,3.12305088514782,Thompson Sampling
0,4.3031845375608,Thompson Sampling
1,4.494435516657879,Thompson Sampling
2,2.819086242383725,Thompson Sampling
3,3.644504921995191,Thompson Sampling
0,2.971175327471481,Thompson Sampling
1,4.941842456885091,Thompson Sampling
2,2.6932272399646315,Thompson Sampling
3,5.337204844438315,Thompson Sampling
0,3.252195866963843,Thompson Sampling
1,4.304350241991785,Thompson Sampling
2,4.260569953866625,Thompson Sampling
3,2.247065035958374,Thompson Sampling
0,4.075383780079311,Thompson Sampling
1,4.54415992304515,Thompson Sampling
2,5.4036493379445725,Thompson Sampling
3,3.997054381482947,Thompson Sampling
0,4.4118948376748195,Thompson Sampling
1,3.294249035687063,Thompson Sampling
2,4.311247521550084,Thompson Sampling
3,4.370860535195524,Thompson Sampling
0,3.8160059751622923,Thompson Sampling
1,5.6305327697885685,Thompson Sampling
2,4.2424702631883555,Thompson Sampling
3,4.42532979957848,Thompson Sampling
0,4.715191591635108,Thompson Sampling
1,2.886474104109796,Thompson Sampling
2,3.6425832142332406,Thompson Sampling
3,4.639043741573865,Thompson Sampling
0,2.3563806462422603,Thompson Sampling
1,1.9651943780115393,Thompson Sampling
2,3.296693697693084,Thompson Sampling
3,3.650522260753588,Thompson Sampling
0,3.135544774495206,Thompson Sampling
1,3.953662682945466,Thompson Sampling
2,5.880725397844968,Thompson Sampling
3,3.745970821026293,Thompson Sampling
0,2.457708341797772,Thompson Sampling
1,4.524605247445848,Thompson Sampling
2,3.394582332163618,Thompson Sampling
3,2.996478960899728,Thompson Sampling
0,3.842909588807818,Thompson Sampling
1,4.990566660017155,Thompson Sampling
2,3.060710098683113,Thompson Sampling
3,4.458921246623488,Thompson Sampling
0,4.303681357502146,Thompson Sampling
1,4.006814833687434,Thompson Sampling
2,3.568005210220596,Thompson Sampling
3,5.010093482487215,Thompson Sampling
0,4.398771826133316,Thompson Sampling
1,4.638867961888676,Thompson Sampling
2,2.9274249526015304,Thompson Sampling
3,1.7096063029771478,Thompson Sampling
0,4.146430902255423,Thompson Sampling
1,3.091790961322399,Thompson Sampling
2,4.303027184039594,Thompson Sampling
3,5.373434407712312,Thompson Sampling
0,4.7613750039485545,Thompson Sampling
1,3.4907591187560385,Thompson Sampling
2,1.9435197206969703,Thompson Sampling
3,4.510128423804829,Thompson Sampling
0,4.552127697809662,Thompson Sampling
1,2.5886211538176256,Thompson Sampling
2,4.977819117124174,Thompson Sampling
3,4.857946716113159,Thompson Sampling
0,3.5386005067474047,Thompson Sampling
1,5.970371002271288,Thompson Sampling
2,6.826761043639443,Thompson Sampling
3,4.033401524807946,Thompson Sampling
0,3.9338502545938323,Thompson Sampling
1,3.6090162113429183,Thompson Sampling
2,3.070510322553021,Thompson Sampling
3,2.404110208534371,Thompson Sampling
0,4.129294779113687,Thompson Sampling
1,3.744066496054697,Thompson Sampling
2,2.74517413232432,Thompson Sampling
3,3.256973449070098,Thompson Sampling
0,4.891649968396745,Thompson Sampling
1,3.25612706924861,Thompson Sampling
2,4.387746058904375,Thompson Sampling
3,5.655065759787775,Thompson Sampling
0,3.202322133526783,Thompson Sampling
1,2.1077989248819984,Thompson Sampling
2,3.654123224100862,Thompson Sampling
3,4.719943374161909,Thompson Sampling
0,3.2477447061640445,Thompson Sampling
1,2.1679322155493015,Thompson Sampling
2,3.3777978522833565,Thompson Sampling
3,4.569674346616699,Thompson Sampling
0,3.5190587589958087,Thompson Sampling
1,5.0569030739131104,Thompson Sampling
2,4.336501536472013,Thompson Sampling
3,4.613827715376032,Thompson Sampling
0,5.635113226667247,Thompson Sampling
1,4.824930067575666,Thompson Sampling
2,4.4279309161569085,Thompson Sampling
3,1.8525030528197841,Thompson Sampling
0,5.675939392463832,Thompson Sampling
1,3.2420810580175456,Thompson Sampling
2,5.642969315854122,Thompson Sampling
3,4.652924124212255,Thompson Sampling
0,4.177003429985304,Thompson Sampling
1,3.4259904286706147,Thompson Sampling
2,4.709304865867713,Thompson Sampling
3,4.598009593125333,Thompson Sampling
0,4.61403730336135,Thompson Sampling
1,4.796020930517235,Thompson Sampling
2,2.95385916315432,Thompson Sampling
3,4.292612362156313,Thompson Sampling
